playerID,teams
koresar01,['SLF']
koringe01,['DET']
koronjo01,"['CHN', 'TEX', 'FLO']"
korwaji01,"['BRO', 'CHN']"
koscoan01,"['MIN', 'NYA', 'LAN', 'ML4', 'CAL', 'BOS', 'CIN']"
koshajo01,['COL']
koshocl01,['PIT']
koskibi01,['PIT']
koskico01,"['MIN', 'TOR', 'MIL']"
kosloda01,"['NY1', 'BAL', 'ML1']"
kosloke01,"['KCA', 'ML4']"
kosmami01,['CIN']
kostajo01,['LS3']
kostefr01,['PHI']
kostrfr01,"['DET', 'LAA', 'MIN']"
kotchca01,"['ANA', 'LAA', 'ATL', 'BOS', 'SEA', 'TBA', 'CLE', 'MIA']"
kotsama01,"['FLO', 'SDN', 'OAK', 'ATL', 'BOS', 'CHA', 'MIL']"
kottage01,"['BOS', 'MIL', 'OAK', 'KCA', 'CLE', 'SLN', 'TOR']"
koufasa01,"['BRO', 'LAN']"
koukajo01,['BRO']
koupalo01,"['PIT', 'BRO', 'PHI', 'SLA']"
kouzmke01,"['CLE', 'SDN', 'OAK', 'COL', 'TEX']"
kowalfa01,"['CHA', 'CHN', 'PHI', 'BSN']"
kowarja01,['KCA']
kowitbr01,['ATL']
koyer01,"['BRO', 'SLN', 'CIN', 'PHI']"
kozaral01,"['WS1', 'CHA']"
kozlobe01,['TEX']
kozmape01,"['SLN', 'NYA', 'TEX', 'DET', 'OAK']"
krachjo01,['PHI']
kraemjo01,['CHN']
kraftcl01,['BSN']
krakajo01,"['WS1', 'CLE']"
kralija01,"['WS1', 'MIN', 'CLE']"
kralyst01,['NYA']
krameja01,"['SLA', 'BOS', 'NY1', 'NYA']"
krameke01,['PIT']
kramera01,"['PIT', 'CHN', 'SEA']"
krameto01,['CLE']
kraneed01,['NYN']
kranima01,['PIT']
krappge01,"['CLE', 'BUF']"
kratzer01,"['PIT', 'PHI', 'TOR', 'KCA', 'HOU', 'NYA', 'MIL', 'SFN', 'TBA']"
krausch01,['CIN']
krausha01,"['PHA', 'CLE']"
krausja01,"['PHI', 'NY1']"
krausle01,['PHA']
krausle02,"['KC1', 'OAK', 'ML4', 'BOS', 'SLN', 'ATL']"
krausma01,"['HOU', 'LAA', 'TBA', 'DET']"
kraveke01,"['CHA', 'CHN']"
kravida01,"['PIT', 'KC1']"
krawcra01,"['PIT', 'CAL', 'ML4']"
kreegfr01,['KCU']
kreevmi01,"['CHN', 'CHA', 'PHA', 'SLA', 'WS1']"
krehbjo01,"['ARI', 'TBA', 'BAL']"
krehmch01,"['SL4', 'LS2', 'SL5']"
kreidry01,['DET']
kreitmi01,['CHN']
kreitra01,['CHA']
kremede01,['BAL']
kremeji01,['ATL']
kremera01,['PIT']
kremmji01,"['TEX', 'CHN']"
krencwa01,"['BAL', 'CIN', 'DET', 'MON']"
kressch01,"['CIN', 'CHA', 'DET', 'BRO']"
kressre01,"['SLA', 'CHA', 'WS1', 'DET', 'NY1']"
kretllo01,"['DET', 'SLA', 'CHA', 'BAL', 'KC1']"
kreugri01,"['BOS', 'CLE']"
kreutch01,"['TEX', 'DET', 'SEA', 'CHA', 'ANA', 'KCA', 'LAN']"
kreutfr01,"['CHA', 'WS2']"
krichpa01,['SLA']
kriegbi01,"['CHU', 'BR3', 'CHN', 'WS8']"
kriegku01,['SLN']
kriskbr01,"['NYA', 'BAL']"
kristho01,['SLN']
krivdri01,"['BAL', 'CLE', 'CIN']"
krizaja01,['SFN']
krockgu01,"['CHN', 'IN3', 'WS8', 'BFP']"
kroegjo01,['ARI']
kroenza01,['ARI']
krohru01,"['BOS', 'CHN', 'BSN']"
krolia01,"['WAS', 'DET', 'ATL', 'LAA']"
krollga01,"['PHI', 'NYN', 'HOU', 'CLE']"
kronejo01,"['BOS', 'CLE']"
kroonma01,"['SDN', 'CIN', 'COL']"
krsnimi01,['ML1']
krsniro01,['CHA']
kruegbi01,"['OAK', 'LAN', 'ML4', 'SEA', 'MIN', 'MON', 'DET', 'SDN']"
krueger01,"['CLE', 'NYA', 'NY1', 'BRO', 'CIN']"
kruegot01,"['CL4', 'SLN', 'PIT', 'PHI']"
krugch01,"['CHN', 'SDN']"
krugeab01,['BRO']
krugear01,"['CIN', 'CLE', 'BSN', 'KCF']"
krugeja01,['LAA']
krugge01,['CHN']
krughe01,['PHI']
krugma01,"['BOS', 'CHN']"
krukjo01,"['SDN', 'PHI', 'CHA']"
krukomi01,"['CHN', 'PHI', 'SFN']"
krummal01,['PIT']
kryhodi01,"['NYA', 'DET', 'SLA', 'BAL', 'KC1']"
krynzda01,['MIL']
kubekto01,['NYA']
kubelja01,"['MIN', 'ARI', 'CLE']"
kubenje01,['LAN']
kubiate01,"['KC1', 'OAK', 'ML4', 'SLN', 'TEX', 'SDN']"
kubinti01,['OAK']
kubisja01,['CLE']
kubitky01,['LAA']
kubskgi01,['CAL']
kucabjo01,['PHA']
kucekja01,"['CHA', 'PHI', 'TOR']"
kucksjo01,"['NYA', 'KC1']"
kuczest01,['BSN']
kuczybe01,['PHA']
kuehnbi01,"['CL5', 'PT1', 'PIT', 'PTP', 'CL6', 'LS2', 'LS3', 'SLN', 'CIN']"
kuennha01,"['DET', 'CLE', 'SFN', 'CHN', 'PHI']"
kuhaufr01,"['CAL', 'SDN']"
kuheljo01,"['WS1', 'CHA']"
kuhlch01,"['PIT', 'COL']"
kuhnbu01,['CLE']
kuhnejo01,['CIN']
kuhnke01,['CLE']
kuhnsch01,"['PIT', 'BSN']"
kuhnwa01,['CHA']
kuipedu01,"['CLE', 'SFN']"
kulljo01,['PHA']
kumemi01,['KC1']
kunkebi01,"['KC1', 'NYA']"
kunkeje01,"['TEX', 'CHN']"
kuntzru01,"['CHA', 'MIN', 'DET']"
kunzea01,['PIT']
kunzed01,['NYN']
kuoho01,['LAN']
kurodhi01,"['LAN', 'NYA']"
kurosry01,['SLN']
kurowwh01,['SLN']
kurtzha01,['CLE']
kuseled01,['SLA']
kushem01,['CHN']
kusiccr01,"['MIN', 'TOR']"
kusnyar01,"['CHA', 'CAL', 'ML4', 'KCA']"
kustuju01,['BRO']
kutchra01,"['SFN', 'BOS']"
kutinjo01,['SLA']
kutynma01,"['KC1', 'WS2']"
kutzlje01,['CHA']
kuwatma01,['PIT']
kuzavbo01,"['CLE', 'CHA', 'WS1', 'NYA', 'BAL', 'PHI', 'PIT', 'SLN']"
kvasnal01,['WS1']
kwanst01,['CLE']
kylean01,['CIN']
laabsch01,"['DET', 'SLA', 'PHA']"
labanjo01,['MON']
labincl01,"['BRO', 'LAN', 'DET', 'PIT', 'NYN']"
labouja01,['DET']
laboyco01,['MON']
laceybo01,"['OAK', 'CLE', 'TEX', 'CAL', 'SFN']"
lachaca01,"['BRO', 'BLN', 'CLE', 'BOS']"
lachema01,['OAK']
lachere01,"['KC1', 'OAK']"
lachoal01,['TEX']
lacke01,['PH4']
lackejo01,"['ANA', 'LAA', 'BOS', 'SLN', 'CHN']"
lacocpe01,"['CHN', 'KCA']"
lacorfr01,"['ATL', 'HOU', 'CAL']"
lacosmi01,"['CIN', 'HOU', 'KCA', 'SFN']"
lacygu01,['CLE']
lacyke01,['BOS']
lacyle01,"['LAN', 'ATL', 'PIT', 'BAL']"
laddhi01,"['PIT', 'BSN']"
laddpe01,"['HOU', 'ML4', 'SEA']"
ladedo01,['CHN']
ladenty01,"['OAK', 'CHN']"
ladewst01,['KC2']
ladwiaj01,['MIA']
lafatjo01,['NY1']
laffeaa01,"['CLE', 'SEA', 'NYA', 'TOR', 'NYN', 'COL']"
laffefl01,"['PHN', 'LS1']"
lafited01,"['DET', 'BRF', 'BUF']"
laforpe01,"['TBA', 'SDN', 'PHI']"
laforty01,['BOS']
lafraro01,['BOS']
lafrobo01,"['SEA', 'PIT']"
lagami01,"['DET', 'SLN', 'SFN']"
lagarju01,"['NYN', 'LAA']"
laggeed01,['PHA']
lagrole01,"['DET', 'SLN', 'CHA', 'LAN', 'PHI']"
lahaibr01,"['SEA', 'CHN']"
lahoujo01,"['BOS', 'ML4', 'CAL', 'TEX', 'KCA']"
lahtije01,['SLN']
lailbr01,"['NYA', 'CHA', 'SEA']"
lairdbr01,"['NYA', 'HOU']"
lairdge01,"['TEX', 'DET', 'SLN', 'ATL', 'ARI']"
lajesdi01,['NY1']
lajoina01,"['PHI', 'PHA', 'CLE']"
lakeed01,"['SLN', 'BOS', 'DET']"
lakefr01,"['BSN', 'LS3', 'PIT']"
lakejo01,"['NYA', 'SLA', 'DET']"
lakeju01,"['CHN', 'BAL', 'TOR']"
lakemal01,"['CIN', 'PHI', 'BSN', 'DET']"
lakerti01,"['MON', 'BAL', 'TBA', 'PIT', 'CLE']"
lakest01,"['CHN', 'SLN', 'PHI']"
lakintr01,"['BOS', 'BAL']"
lallibl01,"['CHN', 'MIL', 'ATL']"
lallyda01,"['PIT', 'SLN']"
lamabja01,"['PIT', 'BOS', 'HOU', 'CHA', 'NYN', 'SLN', 'CHN']"
lamacal01,"['SLA', 'WS1']"
lamanfr01,['BRO']
lamanfr02,['BSN']
lamanra01,['CIN']
lamarbi01,"['NYA', 'BOS', 'BRO', 'PHA']"
lamarry01,"['CIN', 'BOS', 'OAK', 'MIN', 'CHA', 'NYA']"
lamaswa01,"['PHI', 'BRO']"
lambda01,"['TBA', 'NYN', 'MIN']"
lambech01,"['DET', 'BAL']"
lambecl01,['CIN']
lambege01,['PHI']
lambeji01,['CHA']
lambeot01,['CLE']
lambepe01,['COL']
lambja01,"['ARI', 'OAK', 'CHA', 'TOR', 'LAN', 'SEA']"
lambjo01,['PIT']
lambjo02,"['CIN', 'LAA']"
lambly01,['SLA']
lambmi01,"['TEX', 'HOU', 'MIN', 'MIL', 'FLO']"
lamboan01,"['PIT', 'OAK']"
lambra01,"['LAN', 'CLE']"
lamerpe01,"['CHN', 'CIN']"
lametdi01,"['SDN', 'COL']"
lamlifr01,"['CHA', 'SLN']"
lamonge01,['DET']
lamotbo01,"['WS1', 'SLA']"
lampake01,['HOU']
lampde01,"['CHN', 'CHA', 'TOR', 'OAK', 'BOS', 'PIT']"
lampehe01,"['BSN', 'PHI']"
lampkto01,"['CLE', 'SDN', 'ML4', 'SFN', 'SLN', 'SEA']"
lanahdi01,"['WS1', 'PIT']"
lancale01,"['CHN', 'DET', 'SLN']"
lancega01,['KCA']
lanceri01,"['SDN', 'SFN', 'BOS']"
landdo01,['WS1']
landeke01,['CHA']
landera01,"['LAN', 'HOU', 'CIN']"
landgr01,"['CLE', 'BRF']"
landibi01,"['KC1', 'BOS']"
landido01,"['PH4', 'BL2']"
landiji01,"['CHA', 'KC1', 'CLE', 'HOU', 'DET', 'BOS']"
landrbi01,"['CIN', 'CHN', 'PIT', 'MON']"
landrce01,"['CHN', 'NYN']"
landrdo01,"['PHI', 'SLN', 'CHN', 'SFN']"
landrho01,"['CIN', 'CHN', 'SLN', 'SFN', 'NYN', 'BAL', 'WS2']"
landrje01,['CHA']
landrjo01,['BRO']
landrke01,"['CAL', 'MIN', 'LAN']"
landrla01,['MON']
landrti01,"['SLN', 'BAL', 'LAN']"
lanech01,"['PT1', 'TL1']"
lanedi01,['CHA']
lanehu01,['BSN']
laneja01,"['HOU', 'SDN']"
laneje01,"['WS1', 'CIN']"
lanema01,['DET']
lanfosa01,['WS1']
lanfrwa01,"['CHN', 'BSN']"
langch01,['MON']
langdo01,"['CIN', 'SLN']"
langeal01,['DET']
langebi01,['CHN']
langedi01,['CAL']
langeer01,['CHF']
langefr01,['CHA']
langery01,"['ATL', 'OAK', 'WAS', 'SEA', 'LAA', 'TOR']"
langesh01,['OAK']
langfri01,"['PIT', 'OAK']"
langfsa01,"['BOS', 'CLE']"
langma01,['PIT']
langsbo01,['LS3']
langsma01,"['SEA', 'MON', 'CAL', 'ANA', 'SDN', 'CLE']"
langwma01,"['CLE', 'ARI']"
lanieha01,"['SFN', 'NYA']"
laniema01,"['SLN', 'NY1', 'SLA']"
lanieri01,['PIT']
lankffr01,['LAN']
lankfra01,"['SLN', 'SDN']"
lannajo01,"['WAS', 'PHI', 'NYN']"
lannijo01,"['BSN', 'PIT']"
lannire01,['PHA']
lannito01,['PHI']
lansfca01,"['CAL', 'BOS', 'OAK']"
lansfjo01,['SDN']
lansige01,['BSN']
lansimi01,"['MON', 'COL', 'BOS']"
lapalpa01,"['PIT', 'SLN', 'CIN', 'CHA']"
lapanpe01,['WS1']
lapihan01,['PHI']
lapoida01,"['ML4', 'SLN', 'SFN', 'DET', 'SDN', 'CHA', 'PIT', 'NYA', 'PHI']"
lapoira01,"['PHI', 'SLN']"
laporfr01,"['NYA', 'BOS', 'SLA', 'WS1', 'IND', 'NEW']"
laporma01,['CLE']
lappja01,"['PHA', 'CHA']"
laraju01,['CLE']
larayo01,['MON']
larisje01,"['DET', 'OAK']"
larkeno01,"['LAN', 'HOU', 'ML1', 'SFN']"
larki01,['WSU']
larkian01,"['FLO', 'CIN', 'KCA']"
larkiba01,['CIN']
larkied01,['PHA']
larkige01,['MIN']
larkihe01,"['PH4', 'CLP', 'WAS']"
larkipa01,['SFN']
larkist01,['DET']
larkist02,['CIN']
larkite01,"['NY3', 'HAR', 'CHN', 'TRN', 'RIC']"
larmobo01,['SLN']
larnatr01,['MIN']
larocad01,"['ATL', 'PIT', 'BOS', 'ARI', 'WAS', 'CHA']"
larocan01,"['LAN', 'PIT', 'OAK', 'TOR']"
larocda01,"['CAL', 'MIN', 'CHN', 'CLE', 'NYA']"
larocgr01,"['SDN', 'CLE']"
laroqsa01,"['DTN', 'PIT', 'LS2']"
larosha01,['CIN']
larosjo01,['BOS']
larosvi01,['CHN']
larsedo01,"['SLA', 'BAL', 'NYA', 'KC1', 'CHA', 'SFN', 'HOU', 'CHN']"
larseja01,['SEA']
larsesw01,['BSN']
larsobr01,['CIN']
larsoda01,"['HOU', 'PHI', 'CHN']"
larueja01,"['CIN', 'KCA', 'SLN']"
larusto01,"['KC1', 'OAK', 'ATL', 'CHN']"
laryal01,['CHN']
laryfr01,"['DET', 'NYN', 'ML1', 'CHA']"
laryly01,"['NYA', 'BOS', 'WS1', 'SLA', 'CLE', 'BRO', 'SLN']"
lashefr01,"['MIN', 'DET', 'CLE', 'CAL']"
laskebi01,"['SFN', 'MON', 'CLE']"
laslebi01,['SLA']
lasorto01,"['BRO', 'KC1']"
lassedo01,['SLN']
lasteto01,"['ATL', 'CHN', 'LAA', 'OAK', 'SFN']"
lathaar01,"['BFN', 'SL4', 'CHP', 'CIN', 'SLN', 'WAS', 'NY1']"
lathabi01,"['NYN', 'MIN']"
lathach01,"['MIN', 'TOR', 'NYA']"
lathaju01,"['BS1', 'NH1', 'LS1', 'PH4', 'LS2']"
lathech01,['DET']
lathrbi01,['CHA']
latimta01,"['NY1', 'LS3', 'PIT', 'BLA', 'BRO']"
latmaba01,"['CHA', 'CLE', 'LAA', 'CAL', 'HOU']"
latosma01,"['SDN', 'CIN', 'MIA', 'LAN', 'LAA', 'CHA', 'WAS', 'TOR']"
lattibi01,['CLE']
latzja01,['TEX']
lauch01,"['DET', 'ML1', 'BAL', 'KC1', 'ATL']"
laudebi01,"['PHI', 'PHA', 'NY1']"
laudnti01,['MIN']
lauerch01,"['PT1', 'PIT', 'CHN']"
lauerer01,"['SDN', 'MIL']"
laughbe01,['ELI']
laurera01,['OAK']
lautebi01,['BSN']
lauzege01,"['KC1', 'OAK', 'ML4']"
lavagco01,"['PIT', 'BRO']"
lavalmi01,"['PHI', 'SLN', 'PIT', 'CHA']"
lavando01,"['SLA', 'PHA', 'WS1', 'SLN']"
lavarry01,"['BOS', 'BAL', 'ATL', 'OAK', 'PIT', 'CIN', 'MIA', 'CLE']"
lavasbr01,['CLE']
lavelga01,"['SFN', 'TOR', 'OAK']"
lavenji01,"['CHN', 'PHI']"
lavigar01,['BUF']
lavinjo01,['SL4']
lawde01,"['SFN', 'TOR', 'MIN', 'DET', 'CIN']"
lawinga01,"['CIN', 'NY1']"
lawleto01,"['CIN', 'MON', 'SLN', 'TOR']"
lawlomi01,"['TRN', 'WSU']"
lawrebi01,['DET']
lawrebo01,['CHA']
lawrebr01,"['SLN', 'CIN']"
lawrebr02,"['SDN', 'NYN']"
lawreca01,"['TOR', 'SEA']"
lawreji01,['CLE']
lawrejo01,['TOR']
lawreju01,['COL']
lawrese01,['PIT']
lawribr01,"['TOR', 'OAK', 'CHA']"
lawro01,['CLE']
lawru01,"['LAN', 'CHA', 'KCA']"
lawryot01,['PHA']
lawsoal01,"['BSN', 'PIT']"
lawsobo01,"['BSN', 'BLA']"
lawsoro01,"['CLE', 'DET', 'SLA']"
lawsost01,['TEX']
lawtoma01,['NYA']
lawtoma02,"['MIN', 'NYN', 'CLE', 'PIT', 'CHN', 'NYA', 'SEA']"
lawva01,"['PIT', 'CHA', 'MON', 'CHN', 'OAK']"
lawve01,['PIT']
laxtobi01,"['PHI', 'SDN', 'DET', 'SEA', 'CLE']"
laxtobr01,"['OAK', 'KCA']"
layanti01,"['CIN', 'SFN']"
laydege01,['NYA']
laydope01,['SLA']
laynehe01,['PIT']
laynehi01,['WS1']
layneto01,"['SDN', 'BOS', 'NYA']"
laytole01,['NY1']
lazarda01,['CHA']
lazora01,['MIA']
lazorja01,"['ML4', 'SEA', 'DET', 'CAL']"
lazorjo01,['BOS']
lazzeto01,"['NYA', 'CHN', 'BRO', 'NY1']"
leach01,"['MON', 'MIN']"
leachbr01,['LAN']
leachfr01,"['PHI', 'NY1', 'BSN']"
leachja01,['SFN']
leachri01,"['DET', 'TOR', 'TEX', 'SFN']"
leachte01,"['NYN', 'KCA', 'MIN', 'CHA']"
leachto01,"['LS3', 'PIT', 'CHN', 'CIN']"
leagubr01,"['TOR', 'SEA', 'LAN']"
leahyda01,['PHI']
leahyto01,"['PIT', 'WAS', 'MLA', 'PHA', 'SLN']"
leakemi01,"['CIN', 'SFN', 'SLN', 'SEA', 'ARI']"
leallu01,['TOR']
leardbi01,['BRO']
learfr01,"['PHA', 'CHN', 'NY1']"
learki01,['CIN']
learyfr01,['CIN']
learyja01,"['BSN', 'DTN', 'PT1', 'BL2', 'LS2', 'ALT', 'CHU']"
learyjo01,['SLA']
learyti01,"['NYN', 'ML4', 'LAN', 'CIN', 'NYA', 'SEA', 'TEX']"
leathha01,['CHN']
leathja01,"['NYN', 'CHN', 'PIT']"
leberem01,['CLE']
leblach01,['MIA']
leblawa01,"['SDN', 'MIA', 'HOU', 'LAA', 'NYA', 'SEA', 'PIT', 'BAL', 'SLN']"
leboube01,"['PHI', 'PHA']"
leclage01,"['PTF', 'BUF', 'BLF']"
leclejo01,['TEX']
lecroma01,"['MIN', 'WAS']"
lecursa01,['CIN']
ledbera01,['DET']
ledeeri01,"['NYA', 'CLE', 'TEX', 'PHI', 'SFN', 'LAN', 'NYN']"
ledesaa01,"['NYN', 'BAL', 'TBA', 'COL']"
ledezwi01,"['DET', 'ATL', 'SDN', 'ARI', 'WAS', 'PIT', 'TOR']"
ledwimi01,['BR2']
leebi01,['SLA']
leebi02,"['CHN', 'PHI', 'BSN']"
leebi03,"['BOS', 'MON']"
leebo01,"['LAA', 'CAL', 'LAN', 'CIN']"
leebr01,['MIA']
leeca01,"['CHA', 'MIL', 'TEX', 'HOU', 'MIA']"
leech01,['CLE']
leecl01,"['PIT', 'PHI', 'CIN', 'CLE']"
leecl02,"['CLE', 'PHI', 'SEA', 'TEX']"
leeco01,['TEX']
leeda01,"['COL', 'SDN', 'CLE']"
leeda02,['SEA']
leede01,['MIN']
leede02,"['SDN', 'FLO', 'CHN', 'ATL', 'BAL', 'PIT']"
leedo01,"['DET', 'WS1', 'MIN', 'LAA', 'CAL', 'HOU', 'CHN']"
leedu01,"['SLA', 'BOS']"
leedy01,['ATL']
leeev01,['WAS']
leeha01,"['BRO', 'PHI', 'BSN']"
leekge01,"['CLE', 'LAA']"
leekh01,['NYN']
leeko01,['HOU']
leele01,['SL3']
leele02,"['SLN', 'SDN', 'CLE', 'LAN']"
leema01,"['SDN', 'PIT']"
leema02,"['TOR', 'TEX', 'SLN']"
leema03,"['KCA', 'ML4', 'BAL']"
leemi01,"['CLE', 'LAA']"
leepeda01,['KCA']
leero01,['NY1']
leesa01,['BOS']
leesge01,['CHA']
leesmch01,['CHA']
leete01,['CIN']
leeth01,"['CLE', 'CHA', 'NY1']"
leeto01,"['CHN', 'BLU']"
leetr01,"['ARI', 'PHI', 'TBA', 'NYA']"
leevesa01,['PIT']
leewa01,"['WS1', 'PIT']"
leeza01,"['LAN', 'SDN']"
lefebbi01,"['BOS', 'WS1']"
lefebji01,['LAN']
lefebjo01,"['NYA', 'SDN', 'PHI']"
lefeval01,['NY1']
leffecr01,"['CHN', 'SDN', 'SFN', 'BAL', 'TEX', 'CAL']"
leflewa01,"['BSN', 'WS1']"
lefloro01,"['DET', 'MON', 'CHA']"
leftwph01,['CAL']
legetlo01,"['BSN', 'BOS']"
legggr01,['PHI']
lehanja01,['WSU']
lehanmi01,['CL6']
lehenre01,['BOS']
lehewji01,['BAL']
lehmake01,"['BRO', 'BAL', 'PHI']"
lehnepa01,"['SLA', 'PHA', 'CHA', 'CLE', 'BOS']"
lehrcl01,['PHI']
lehrju01,"['OAK', 'MIL', 'CIN']"
lehrno01,['CLE']
leibeha01,"['NY1', 'CHN']"
leibone01,"['CLE', 'CHA', 'BOS', 'WS1']"
leibrbr01,['MIA']
leibrch01,"['CIN', 'KCA', 'ATL', 'TEX']"
leicejo01,"['CHN', 'BAL']"
leifeel01,['CHA']
leifile01,"['PIT', 'CHN', 'SLA']"
leighjo01,['SR2']
leinhbi01,['DET']
leiped01,"['WS1', 'PIT']"
leipeda01,"['OAK', 'SDN', 'MON', 'PHI']"
leipeja01,['CL6']
leistjo01,['BOS']
leiteal01,"['NYA', 'TOR', 'FLO', 'NYN']"
leitema01,"['NYA', 'DET', 'CAL', 'SFN', 'MON', 'PHI', 'SEA', 'MIL']"
leitema02,"['PHI', 'TOR', 'CHN']"
leithbi01,['WAS']
leitndo01,['IN3']
leitndu01,"['PHA', 'NY1', 'CLE', 'CHA']"
leiussc01,"['MIN', 'CLE', 'KCA']"
lejafr01,"['NYA', 'LAA']"
lejeula01,"['BRO', 'PIT']"
lejohdo01,['LAN']
lelivbi01,['DET']
lelivja01,"['WS1', 'NYA', 'CLE']"
lemahdj01,"['CHN', 'COL', 'NYA']"
lemanda01,"['DET', 'TOR', 'CAL']"
lemasde01,"['ML1', 'ATL', 'HOU', 'MON']"
lemasjo01,"['SFN', 'CLE', 'PIT', 'OAK']"
lemaydi01,"['SFN', 'CHN']"
lembost01,['BRO']
lemkema01,"['ATL', 'BOS']"
lemoija01,['OAK']
lemonbo01,['CLE']
lemonch01,"['CHA', 'DET']"
lemonda01,"['CHN', 'CHA']"
lemonji01,"['CLE', 'WS1', 'MIN', 'PHI', 'CHA']"
lemonma01,"['HOU', 'TOR']"
lenhado01,"['SLA', 'CHA', 'BOS', 'DET', 'BAL']"
lennobi01,"['FW1', 'WS4', 'BL4']"
lennobo01,"['NY1', 'CHN']"
lennoed01,"['PHA', 'BRO', 'CHN', 'PTF']"
lennoed02,['PHI']
lennopa01,"['SEA', 'KCA', 'OAK', 'TOR']"
lentiji01,"['SLN', 'DET']"
leona01,['SLN']
leonaan01,"['WS3', 'BS1', 'BSN', 'CN1']"
leonade01,['KCA']
leonadu01,"['BOS', 'DET']"
leonadu02,"['BRO', 'WS1', 'PHI', 'CHN']"
leonael01,['PHA']
leonaje01,"['LAN', 'HOU', 'SFN', 'ML4', 'SEA']"
leonajo01,"['PIT', 'CLE', 'WS1']"
leonama01,"['SFN', 'BAL']"
leonar01,"['OAK', 'TOR']"
leonar02,['DET']
leonda01,['TEX']
leoned01,"['CLE', 'CHA', 'NYA']"
leonedo01,"['SEA', 'ARI', 'TOR', 'SLN', 'CLE', 'SFN']"
leoneju01,"['SEA', 'SDN']"
leonhda01,['BAL']
leoniz01,['PHI']
leonjo01,['BAL']
leonma01,['ATL']
leonsa01,"['WAS', 'BOS', 'CLE', 'MIA', 'MIN']"
leoporu01,['CHA']
leovijo01,['PHA']
lepcite01,"['BOS', 'DET', 'PHI', 'CHA', 'MIN']"
lepinpe01,['DET']
leppedo01,['BAL']
leppedo02,"['PIT', 'WS2']"
lerchdu01,['BOS']
lerchge01,"['DET', 'CIN']"
lerchra01,"['PHI', 'ML4', 'MON', 'SFN']"
lerewan01,"['ATL', 'KCA']"
leriawa01,['PHI']
lerouch01,"['FLO', 'PIT', 'NYA']"
leroyjo01,['ATL']
leroylo01,"['NYA', 'BOS']"
lerscba01,"['PHI', 'SLN']"
lerudst01,['PHI']
leshebr01,"['OAK', 'SEA', 'TOR']"
leshndo01,['DET']
leskacu01,"['COL', 'MIL', 'KCA', 'BOS']"
leslebr01,"['CIN', 'ML4']"
lesliro01,"['CHN', 'SLN', 'PHI']"
leslisa01,"['NY1', 'BRO']"
lestejo01,"['BOS', 'OAK', 'CHN', 'WAS', 'SLN']"
lestejo02,['DET']
letchch01,"['PHI', 'WS1']"
letchto01,['ML3']
leutz01,['BR1']
levanje01,"['PHI', 'WS1']"
leverdi01,"['CHA', 'BSN']"
leverho01,['SLA']
leverwa01,['SLA']
leveyji01,['SLA']
levinal01,"['CHA', 'TEX', 'ANA', 'TBA', 'KCA', 'DET', 'SFN']"
levisch01,"['BLU', 'WSU', 'IN2', 'BL2']"
levisje01,"['CLE', 'ML4', 'MIL']"
levraal01,"['MIL', 'FLO']"
levsedu01,['CLE']
levyed01,"['PHI', 'NYA']"
lewalde01,"['LAN', 'TEX', 'CLE']"
lewanda01,['SLN']
lewicar01,"['DET', 'ARI']"
lewis01,['BFP']
lewisal01,"['KC1', 'OAK']"
lewisbe01,['PHI']
lewisbi01,"['SLN', 'BSN']"
lewisbu01,['WS1']
lewisco01,"['TEX', 'DET', 'OAK']"
lewisda01,"['OAK', 'SFN', 'CIN', 'CHA', 'LAN', 'BOS', 'CHN']"
lewisdu01,"['BOS', 'NYA', 'WS1']"
lewisfr01,"['BSN', 'PHI', 'SL4', 'SLU', 'SL5', 'CN2']"
lewisfr02,"['SFN', 'TOR', 'CIN', 'NYN']"
lewisja01,"['BOS', 'PTF']"
lewisje01,['CLE']
lewisji01,"['SEA', 'NYA', 'MIN']"
lewisji02,['SDN']
lewisjo01,"['SLN', 'NYN']"
lewisky01,['SEA']
lewisma01,"['CLE', 'CIN', 'DET', 'SFN', 'PHI', 'BAL']"
lewisph01,['BRO']
lewisri01,"['BAL', 'FLO', 'DET', 'OAK', 'CIN']"
lewisro01,['TOR']
lewisro02,['MIN']
lewissc01,['CAL']
lewissc02,['CLE']
lewiste01,"['BSN', 'BOS']"
leybado01,"['ARI', 'BAL']"
leyerro01,['BOS']
leyriji01,"['NYA', 'ANA', 'TEX', 'BOS', 'SDN', 'LAN']"
leyte01,['NYA']
lezcaca01,['CHN']
lezcasi01,"['ML4', 'SLN', 'SDN', 'PHI', 'PIT']"
libbyst01,['BFN']
liberad01,['LAN']
liberlu01,['SDN']
liberma01,['SLN']
libkeal01,['CIN']
librafr01,['SDN']
lickejo01,['BOS']
liddeda01,['NYN']
liddial01,['SEA']
liddldo01,"['ML1', 'NY1', 'SLN']"
lidgebr01,"['HOU', 'PHI', 'WAS']"
lidleco01,"['NYN', 'TBA', 'OAK', 'TOR', 'CIN', 'PHI', 'NYA']"
liebedu01,['PHA']
liebejo01,"['PIT', 'CHN', 'NYA', 'PHI']"
liebemi01,"['PHI', 'LAN']"
liebhgl01,['CLE']
liebhgl02,"['PHA', 'SLA']"
liefeje01,"['CHA', 'MON', 'TBA', 'MIL', 'CLE']"
liesefr01,['BSN']
lightpa01,"['BOS', 'MIN']"
ligteke01,"['ATL', 'BAL', 'TOR', 'ARI']"
lillabi01,['PHA']
lillage01,"['CHN', 'SLN']"
